Country,Region,Q1,Q25,Q26
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,1
Malta,Europe,4,2,3
Malta,Europe,1,2,2
Malta,Europe,3,2,3
Malta,Europe,3,3,2
Malta,Europe,4,2,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,1,4,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,4,1
Malta,Europe,1,3,3
Malta,Europe,4,NA,NA
Malta,Europe,2,1,3
Malta,Europe,2,3,2
Malta,Europe,4,3,2
Malta,Europe,3,2,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,3,NA,NA
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,2,1
Malta,Europe,2,1,3
Malta,Europe,2,1,4
Malta,Europe,2,2,99
Malta,Europe,4,1,1
Malta,Europe,1,2,1
Malta,Europe,4,1,1
Malta,Europe,2,1,2
Malta,Europe,3,2,4
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,3
Malta,Europe,2,2,2
Malta,Europe,2,2,2
Malta,Europe,1,1,5
Malta,Europe,3,3,2
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,3
Malta,Europe,2,2,2
Malta,Europe,2,3,2
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,4,3,4
Malta,Europe,2,3,3
Malta,Europe,2,3,2
Malta,Europe,3,NA,NA
Malta,Europe,4,1,99
Malta,Europe,1,4,3
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,5,4
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,1,1,1
Malta,Europe,2,2,1
Malta,Europe,1,2,2
Malta,Europe,2,3,2
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,4,3,5
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,3
Malta,Europe,3,NA,NA
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,4
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,1,99,3
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,3
Malta,Europe,3,2,5
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,1,3,2
Malta,Europe,3,1,1
Malta,Europe,4,NA,NA
Malta,Europe,3,2,2
Malta,Europe,4,3,2
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,1,3,3
Malta,Europe,2,1,1
Malta,Europe,2,2,3
Malta,Europe,1,3,2
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,2,1,2
Malta,Europe,1,1,1
Malta,Europe,4,NA,NA
Malta,Europe,1,5,2
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,2
Malta,Europe,98,2,1
Malta,Europe,3,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,98,NA,NA
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,1
Malta,Europe,3,NA,NA
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,3,1,2
Malta,Europe,2,3,3
Malta,Europe,3,3,3
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,NA,NA
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,3,4
Malta,Europe,2,3,3
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,2,NA,NA
Malta,Europe,4,1,1
Malta,Europe,3,3,3
Malta,Europe,2,3,1
Malta,Europe,2,1,2
Malta,Europe,2,2,2
Malta,Europe,3,1,2
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,4,2
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,4,3,2
Malta,Europe,2,3,3
Malta,Europe,4,2,1
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,3
Malta,Europe,4,2,2
Malta,Europe,3,2,2
Malta,Europe,4,1,2
Malta,Europe,2,4,1
Malta,Europe,3,2,1
Malta,Europe,2,1,99
Malta,Europe,3,2,1
Malta,Europe,4,1,1
Malta,Europe,3,4,4
Malta,Europe,2,1,1
Malta,Europe,4,3,2
Malta,Europe,2,3,3
Malta,Europe,2,2,2
Malta,Europe,2,2,1
Malta,Europe,3,1,1
Malta,Europe,2,3,2
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,3,2,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,2,3,1
Malta,Europe,2,3,2
Malta,Europe,2,1,1
Malta,Europe,3,1,2
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,1
Malta,Europe,2,1,1
Malta,Europe,2,2,99
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,1,2,3
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,3,2,1
Malta,Europe,2,1,1
Malta,Europe,1,2,2
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,4,1,3
Malta,Europe,4,2,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,3,1
Malta,Europe,2,2,1
Malta,Europe,3,2,1
Malta,Europe,1,1,1
Malta,Europe,3,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,3,1,1
Malta,Europe,4,5,3
Malta,Europe,2,1,1
Malta,Europe,3,3,1
Malta,Europe,1,4,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,2,5
Malta,Europe,4,1,5
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,2,1
Malta,Europe,2,2,2
Malta,Europe,2,2,3
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,1
Malta,Europe,4,1,2
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,3,5,3
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,3,3,2
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,3,3,2
Malta,Europe,3,1,1
Malta,Europe,3,3,2
Malta,Europe,2,1,1
Malta,Europe,4,1,2
Malta,Europe,2,1,1
Malta,Europe,2,2,4
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,3,2,1
Malta,Europe,1,1,2
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,4
Malta,Europe,2,2,2
Malta,Europe,3,1,2
Malta,Europe,2,1,1
Malta,Europe,4,4,3
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,2,2
Malta,Europe,3,2,2
Malta,Europe,2,2,1
Malta,Europe,2,2,1
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,2,2
Malta,Europe,4,3,1
Malta,Europe,3,1,3
Malta,Europe,2,4,3
Malta,Europe,3,1,1
Malta,Europe,3,2,2
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,4,1,2
Malta,Europe,2,3,3
Malta,Europe,4,4,4
Malta,Europe,1,1,1
Malta,Europe,2,3,99
Malta,Europe,4,1,1
Malta,Europe,2,4,2
Malta,Europe,2,2,1
Malta,Europe,4,2,3
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,4,4,2
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,1,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,3,2
Malta,Europe,2,3,1
Malta,Europe,2,2,2
Malta,Europe,2,2,4
Malta,Europe,1,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,2,2
Malta,Europe,4,2,4
Malta,Europe,2,1,2
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,4,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,2
Malta,Europe,2,3,2
Malta,Europe,4,1,2
Malta,Europe,2,1,3
Malta,Europe,2,1,1
Malta,Europe,4,2,2
Malta,Europe,4,1,5
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,3,1,1
Malta,Europe,2,4,1
Malta,Europe,1,4,3
Malta,Europe,2,2,2
Malta,Europe,1,3,2
Malta,Europe,4,1,1
Malta,Europe,4,2,2
Malta,Europe,2,1,1
Malta,Europe,1,2,1
Malta,Europe,2,1,3
Malta,Europe,2,2,1
Malta,Europe,2,1,99
Malta,Europe,3,2,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,3,5,5
Malta,Europe,1,1,1
Malta,Europe,2,3,3
Malta,Europe,3,NA,NA
Malta,Europe,2,3,1
Malta,Europe,2,1,1
Malta,Europe,1,NA,NA
Malta,Europe,2,4,2
Malta,Europe,4,2,99
Malta,Europe,2,1,1
Malta,Europe,1,2,1
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,4,1,4
Malta,Europe,2,NA,NA
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,99,1
Malta,Europe,2,NA,NA
Malta,Europe,2,3,2
Malta,Europe,2,1,2
Malta,Europe,4,NA,NA
Malta,Europe,2,2,2
Malta,Europe,3,2,2
Malta,Europe,3,2,1
Malta,Europe,2,1,2
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,1,1,1
Malta,Europe,3,1,1
Malta,Europe,2,3,2
Malta,Europe,3,2,2
Malta,Europe,4,2,1
Malta,Europe,1,2,1
Malta,Europe,2,3,4
Malta,Europe,3,2,2
Malta,Europe,2,1,1
Malta,Europe,3,4,2
Malta,Europe,3,5,1
Malta,Europe,2,NA,NA
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,3,4,4
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,1,2,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,2
Malta,Europe,2,2,1
Malta,Europe,2,2,1
Malta,Europe,1,4,2
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,1,99
Malta,Europe,4,1,1
Malta,Europe,2,3,1
Malta,Europe,2,5,3
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,3,2
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,1,2,2
Malta,Europe,3,2,2
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,4,2,2
Malta,Europe,2,1,1
Malta,Europe,3,2,2
Malta,Europe,3,1,2
Malta,Europe,1,1,1
Malta,Europe,2,NA,NA
Malta,Europe,3,1,1
Malta,Europe,4,2,2
Malta,Europe,2,2,1
Malta,Europe,1,NA,NA
Malta,Europe,3,1,2
Malta,Europe,3,2,2
Malta,Europe,2,1,1
Malta,Europe,3,NA,NA
Malta,Europe,4,1,1
Malta,Europe,2,2,1
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,2
Malta,Europe,4,2,2
Malta,Europe,3,3,2
Malta,Europe,1,2,2
Malta,Europe,2,3,3
Malta,Europe,1,2,1
Malta,Europe,4,99,2
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,2,2
Malta,Europe,98,1,1
Malta,Europe,2,2,2
Malta,Europe,2,2,2
Malta,Europe,2,NA,NA
Malta,Europe,2,5,5
Malta,Europe,2,2,2
Malta,Europe,2,5,5
Malta,Europe,3,1,1
Malta,Europe,4,1,99
Malta,Europe,4,4,2
Malta,Europe,2,4,2
Malta,Europe,2,2,2
Malta,Europe,1,1,1
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,3,NA,NA
Malta,Europe,2,1,1
Malta,Europe,3,4,2
Malta,Europe,3,2,2
Malta,Europe,2,2,1
Malta,Europe,2,1,3
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,3,NA,NA
Malta,Europe,4,1,2
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,NA,NA
Malta,Europe,2,2,1
Malta,Europe,3,3,1
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,1,1,2
Malta,Europe,2,1,1
Malta,Europe,3,2,2
Malta,Europe,3,2,2
Malta,Europe,2,4,4
Malta,Europe,1,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,3,4,3
Malta,Europe,4,3,3
Malta,Europe,2,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,NA,NA
Malta,Europe,2,1,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,4
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,1,5,5
Malta,Europe,4,NA,NA
Malta,Europe,1,1,1
Malta,Europe,2,1,2
Malta,Europe,2,2,2
Malta,Europe,3,2,2
Malta,Europe,3,1,1
Malta,Europe,2,2,1
Malta,Europe,2,2,2
Malta,Europe,1,2,1
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,2,NA,NA
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,4,NA,NA
Malta,Europe,1,3,3
Malta,Europe,3,1,1
Malta,Europe,1,2,1
Malta,Europe,4,1,1
Malta,Europe,2,2,2
Malta,Europe,4,2,2
Malta,Europe,2,NA,NA
Malta,Europe,2,2,2
Malta,Europe,2,3,2
Malta,Europe,3,NA,NA
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,3,NA,NA
Malta,Europe,1,2,2
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,1
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,4,99,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,NA,NA
Malta,Europe,4,1,99
Malta,Europe,2,2,2
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,2,3,2
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,3,1,1
Malta,Europe,2,3,1
Malta,Europe,2,1,2
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,3,3,2
Malta,Europe,3,1,1
Malta,Europe,4,1,2
Malta,Europe,2,NA,NA
Malta,Europe,2,NA,NA
Malta,Europe,4,4,4
Malta,Europe,4,3,2
Malta,Europe,2,1,2
Malta,Europe,2,2,1
Malta,Europe,1,2,1
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,2,99
Malta,Europe,4,1,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,2,5,5
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,2,1
Malta,Europe,3,2,2
Malta,Europe,1,2,1
Malta,Europe,2,1,1
Malta,Europe,4,2,2
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,4,3,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,1,3,2
Malta,Europe,2,2,2
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,4,2,2
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,2,4,4
Malta,Europe,2,2,2
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,1,3,2
Malta,Europe,4,1,1
Malta,Europe,2,3,2
Malta,Europe,1,2,1
Malta,Europe,4,5,4
Malta,Europe,2,2,2
Malta,Europe,3,NA,NA
Malta,Europe,2,2,2
Malta,Europe,3,2,2
Malta,Europe,4,99,2
Malta,Europe,2,2,2
Malta,Europe,4,2,2
Malta,Europe,2,1,2
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,4,1,2
Malta,Europe,3,4,2
Malta,Europe,2,NA,NA
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,4,1,1
Malta,Europe,4,2,1
Malta,Europe,1,1,1
Malta,Europe,1,2,2
Malta,Europe,2,1,1
Malta,Europe,3,2,2
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,4,NA,NA
Malta,Europe,3,1,1
Malta,Europe,4,NA,NA
Malta,Europe,4,2,1
Malta,Europe,2,1,1
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,3,1,2
Malta,Europe,4,2,2
Malta,Europe,2,2,2
Malta,Europe,2,4,3
Malta,Europe,2,4,2
Malta,Europe,3,3,1
Malta,Europe,1,1,2
Malta,Europe,1,1,1
Malta,Europe,3,1,2
Malta,Europe,2,2,1
Malta,Europe,3,NA,NA
Malta,Europe,2,99,2
Malta,Europe,1,1,1
Malta,Europe,3,3,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,4,3,2
Malta,Europe,2,4,2
Malta,Europe,1,2,1
Malta,Europe,2,2,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,5,2
Malta,Europe,2,99,2
Malta,Europe,2,1,1
Malta,Europe,3,3,2
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,3,2
Malta,Europe,2,2,1
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,2,3,3
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,3,99,1
Malta,Europe,2,1,1
Malta,Europe,4,2,3
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,4,3,1
Malta,Europe,2,3,3
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,NA,NA
Malta,Europe,1,3,1
Malta,Europe,4,1,5
Malta,Europe,2,3,4
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,3
Malta,Europe,1,1,1
Malta,Europe,3,NA,NA
Malta,Europe,4,1,1
Malta,Europe,2,NA,NA
Malta,Europe,2,2,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,4,2,2
Malta,Europe,4,2,2
Malta,Europe,4,2,1
Malta,Europe,4,1,2
Malta,Europe,2,3,1
Malta,Europe,3,2,2
Malta,Europe,3,4,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,2
Malta,Europe,4,1,1
Malta,Europe,2,3,2
Malta,Europe,2,2,1
Malta,Europe,2,3,2
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,3
Malta,Europe,2,1,1
Malta,Europe,2,3,2
Malta,Europe,4,2,3
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,3,NA,NA
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,1,3,2
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,3,4,3
Mauritius,Africa,2,1,1
Mauritius,Africa,3,4,2
Mauritius,Africa,4,1,2
Mauritius,Africa,2,1,1
Mauritius,Africa,2,3,3
Mauritius,Africa,2,3,2
Mauritius,Africa,2,4,3
Mauritius,Africa,3,3,3
Mauritius,Africa,3,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,2,4,4
Mauritius,Africa,2,3,3
Mauritius,Africa,2,3,1
Mauritius,Africa,3,3,3
Mauritius,Africa,3,1,1
Mauritius,Africa,3,1,2
Mauritius,Africa,2,1,2
Mauritius,Africa,2,3,3
Mauritius,Africa,2,3,3
Mauritius,Africa,3,1,1
Mauritius,Africa,3,2,2
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,1,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,3,4,5
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,1
Mauritius,Africa,2,99,1
Mauritius,Africa,2,2,1
Mauritius,Africa,4,99,1
Mauritius,Africa,2,3,2
Mauritius,Africa,2,3,1
Mauritius,Africa,2,99,1
Mauritius,Africa,3,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,2
Mauritius,Africa,2,2,2
Mauritius,Africa,3,1,1
Mauritius,Africa,1,4,2
Mauritius,Africa,1,3,2
Mauritius,Africa,2,3,2
Mauritius,Africa,2,3,2
Mauritius,Africa,2,4,4
Mauritius,Africa,4,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,3
Mauritius,Africa,2,2,2
Mauritius,Africa,2,1,1
Mauritius,Africa,3,3,2
Mauritius,Africa,3,4,3
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,2
Mauritius,Africa,4,2,2
Mauritius,Africa,1,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,3,3
Mauritius,Africa,3,3,3
Mauritius,Africa,3,2,2
Mauritius,Africa,2,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,3,4,3
Mauritius,Africa,2,4,1
Mauritius,Africa,1,1,2
Mauritius,Africa,2,99,4
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,1,2,1
Mauritius,Africa,3,2,2
Mauritius,Africa,3,4,2
Mauritius,Africa,3,1,1
Mauritius,Africa,1,1,1
Mauritius,Africa,4,1,1
Mauritius,Africa,1,3,1
Mauritius,Africa,2,1,1
Mauritius,Africa,4,4,2
Mauritius,Africa,2,3,2
Mauritius,Africa,2,2,1
Mauritius,Africa,3,4,2
Mauritius,Africa,4,1,1
Mauritius,Africa,4,2,2
Mauritius,Africa,2,2,2
Mauritius,Africa,2,3,3
Mauritius,Africa,3,4,3
Mauritius,Africa,1,1,1
Mauritius,Africa,1,1,1
Mauritius,Africa,3,4,2
Mauritius,Africa,4,1,1
Mauritius,Africa,2,1,4
Mauritius,Africa,3,1,1
Mauritius,Africa,1,1,1
Mauritius,Africa,3,2,1
Mauritius,Africa,3,4,1
Mauritius,Africa,2,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,3,2,2
Mauritius,Africa,3,4,2
Mauritius,Africa,3,1,2
Mauritius,Africa,3,2,2
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,2,2,1
Mauritius,Africa,2,2,2
Mauritius,Africa,1,3,3
Mauritius,Africa,3,4,4
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,3
Mauritius,Africa,2,5,2
Mauritius,Africa,3,4,1
Mauritius,Africa,98,1,1
Mauritius,Africa,3,1,1
Mauritius,Africa,1,4,5
Mauritius,Africa,2,3,3
Mauritius,Africa,2,1,1
Mauritius,Africa,2,3,3
Mauritius,Africa,4,1,1
Mauritius,Africa,2,1,1
Mauritius,Africa,2,2,2
Mauritius,Africa,2,4,2
Mauritius,Africa,2,1,2
Mauritius,Africa,3,4,3
Mauritius,Africa,2,1,1
